Name,Description,Size,Script: On Execute,Gadget,Slots,NEED TOTAL?,Colour,Upgrade,Weaken,Alternate Status Trigger,SFX,Uses?,Cast Backwards?,Single use?,Tags,Witch Spell,Script: Before Combat,Script: After Combat,Script: Before Start Turn,Script: On Start Turn,Script: On any equipment use,Script: On any countdown reduce,Script: End Turn,Script: Before execute,Script: On Snap,Script: On Fury,Script: On Dodge
Boomerang,Do [sword]<double> to enemy[;]|but [sword]<d6> to yourself,1,attack(2 * d); boomerang(d);,Fury,NORMAL,,RED,change_boomerang,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,attackself(d); sfxdamage(self|d);
Boomerang_upgraded,Do [sword]<double> to enemy[;]|but [sword]3 to yourself,1,attack(2 * d); boomerang(3);,Fury,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,attackself(3); sfxdamage(self|3);
Short Sword,Do [sword]<d6> damage,1,attack(d);,Plasma Gun,MAX4,,RED,increaserange,complicate,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tazer,Do [shock]<d6> damage|[shock]Shocks the enemy,1,attack(d| SHOCK); inflict(SHOCK);,Plasma Gun,MAX3,,YELLOW,change_requirements,change_function,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tazer_downgraded,[shock]Shocks the enemy,1,inflict(SHOCK);,Plasma Gun,MAX3,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Tazer_upgraded,Do [shock]<d6> damage|[shock]Shocks the enemy,1,attack(d| SHOCK); inflict(SHOCK);,Plasma Gun,MAX5,,YELLOW,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Call for Backup Warrior?,Warrior Charge|Add 3 to Kapow damage,2,self.setvar(~kapowcount~| self.getvar(~kapowcount~) + 3); sfx(~_magic~);,,,,BRIGHTCYAN,,change_power,,none,0,YES,NO,excludefromrandomlists|alternateversion|powercard|curseavoid,,,,,,,,,,,,
Call for Backup Warrior?_downgraded,Pea Gun|Do [sword]3 damage,2,attack(3);,Lucky Shot,,,BRIGHTCYAN,,,,none,0,NO,NO,excludefromrandomlists|powercard|curseavoid,,,,,,,,,,,,
Buster Sword,Do [sword]<d6> damage[;]|immune to errors,1,attack(d);,Plasma Gun,NORMAL,,GRAY,add2,complicate,,,0,NO,NO,excludefromrandomlists|errorimmune|robotonly,,,,,,,,,,,,
Sun Beam,Do [sword]5 damage|(Cost [mana]2[]: double damage),1,if(getstatusself(MANA) >= 2) { removestatusself(MANA|2); attack(10); } else { attack(5); } ,,EVEN,,BRIGHTCYAN,simplify,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,if(getstatusself(MANA) >= 2) { removestatusself(MANA|2); }
Lucky 7,Do [sword]7[;] return a dice,1,attack(7); var returndice = rand([actualdice[0].basevalue|actualdice[1].basevalue]); givedice(returndice);,Power Up,NORMAL|NORMAL,7,PINK,change_power,change_power,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,var returndice = rand([actualdice[0].basevalue|actualdice[1].basevalue]); givedice(returndice);
Lucky 7_upgraded,Do [sword]7[;] return first dice,1,attack(7); givedice(actualdice[0].basevalue);,Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,givedice(actualdice[0].basevalue);
Lucky 7_downgraded,Do [sword]7 damage,1,attack(7);,Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Moon Beam,Do [sword]5 damage|(If [mana]>=7: double damage),1,if(getstatusself(MANA) >= 7) { attack(10); } else { attack(5); } ,,EVEN,,PURPLE,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Moon Beam_upgraded,Do [sword]7 damage|(If [mana]>=7: double damage),1,if(getstatusself(MANA) >= 7) { attack(14); } else { attack(7); } ,,EVEN,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Cold Snap,Do [sword]5 damage|(If [mana]>=2: inflict freeze),1,if(getstatusself(MANA) >= 2) { attack(5); inflict(ICE | 1); sfx(~_ice~|~~|0.2); } else { attack(5); sfxdamage(target|5); } ,Refrigerator,ODD,,PURPLE,change_power,complicate,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,
Cold Snap_upgraded,Do [sword]5 damage|(If [mana]>=2: inflict freeze),1,if(getstatusself(MANA) >= 2) { attack(5); inflict(ICE | 1); sfx(~_ice~|~~|0.2); } else { attack(5); sfxdamage(target|5); } ,Refrigerator,NORMAL,,PURPLE,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Duplicate,Duplicate a dice,1,givedice([d| d]);,Clone Device,MIN4,,GREEN,simplify,complicate,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Lunasa,Replace the spell in slot <slotdoubles>|with a random spell,1,Spellbook.changespellflash(d|rand(loadtext(~diceydungeons/unexpectedspells_remix~)));,,DOUBLES|DOUBLES,,ORANGE,change_power,change_power,,,0,YES,NO,excludefromrandomlists|witchonly,1,,,,,,,,,,,
Lunasa_upgraded,Replace the spell in slot <d6>|with a random spell,1,Spellbook.changespellflash(d|rand(loadtext(~diceydungeons/unexpectedspells_remix~)));,,NORMAL,,ORANGE,,,,,0,YES,NO,excludefromrandomlists|witchonly,,,,,,,,,,,,
Lunasa_downgraded,Replace the spell in slot 1|with a random spell,1,Spellbook.changespellflash(1|rand(loadtext(~diceydungeons/unexpectedspells_remix~)));,,REQUIRE1|REQUIRE1,,ORANGE,,,,,0,YES,NO,excludefromrandomlists|witchonly,,,,,,,,,,,,
Mirror Cauldron,Get a new dice[;] on 6|get +1 dice this fight,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d == 6) { self.extradice++; sfx(~magic_gaindice~); } },Focus,MIN4,,PURPLE,change_power,change_power,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Mirror Cauldron_upgraded,Get a new dice[;] on even|get +1 dice this fight,1,if(simulation) { givedice(); bonus(1000); } else{ givedice(); if(d % 2 == 0) { self.extradice++; sfx(~magic_gaindice~); } },Focus,MIN4,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Mirror Cauldron_downgraded,Get a new dice,1,givedice();,Focus,MIN4,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Crowbar,Reduce the countdowns|on all equipment by <d6>,1,boostcountdowns(d);,Accelerate,NORMAL,,GREEN,change_power,complicate,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Crowbar_upgraded,Reduce countdowns by <d6>|[gray](Reuseable),1,boostcountdowns(d);,Accelerate,NORMAL,,GREEN,,,,,2,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Skeleton Key,Set all dice to <slotdoubles>,1,var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(d| self.screenposition()| c * 0.05); c++; } } sfx(~diceroll~);,Replicate,DOUBLES|DOUBLES,,GREEN,change_power,change_power,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Skeleton Key_upgraded,Set all dice to <d6>,1,var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(d| self.screenposition()| c * 0.05); c++; } } sfx(~diceroll~);,Replicate,NORMAL,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Skeleton Key_downgraded,Set all dice to 2,1,var c = 0; for (mydice in self.dicepool){ if (mydice.available()){ mydice.animatereroll(2| self.screenposition()| c * 0.05); c++; } } sfx(~diceroll~);,Replicate,REQUIRE2|REQUIRE2,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Hacksaw,Split a dice in three,1,givedice(split(d| 3)| ~splitdice~);,Magic Lockpick,MIN3,,GREEN,change_power,complicate,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Hacksaw_upgraded,Split a dice in three,1,givedice(split(d| 3)| ~splitdice~);,Magic Lockpick,NORMAL,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Backfire,Lose [heart]5 health,1,pierceattackself(5);,Infinity Mirror,REQUIRE1,,PURPLE,change_backfire,change_power,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Backfire_downgraded,Lose [heart]15 health,1,pierceattackself(15);,Infinity Mirror,REQUIRE1,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Backfire_weakened,Lose [heart]15 health,1,pierceattackself(15);,Infinity Mirror,REQUIRE1,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Backfire_upgraded,Lose [heart]10 health,1,pierceattackself(10);,Infinity Mirror,REQUIRE1,,PURPLE,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Very Good Sword,Do [sword]<double> damage,2,attack(d * 2);,Plasma Gun,NORMAL,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Very Good Sword_upgraded,Do [sword]<triple> damage,2,attack(d * 3);,Plasma Gun,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Very Good Sword_downgraded,Do [sword]<d6> damage,2,attack(d);,Plasma Gun,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spud Cannon,[sword]2 dmg[;] [sword]4 on jackpot|[gray](Reuseable),1,if (self.roll_jackpot > 0){ attack(4); } else { attack(2); },Pea Gun,COUNTDOWN,4,YELLOW,change_power,change_power,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spud Cannon_downgraded,[sword]1 dmg[;] [sword]2 on jackpot|[gray](Reuseable),1,if (self.roll_jackpot > 0){ attack(2); } else { attack(1); },Pea Gun,COUNTDOWN,4,YELLOW,,,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Spud Cannon_upgraded,[sword]3 dmg[;] [sword]6 on jackpot|[gray](Reuseable),1,if (self.roll_jackpot > 0){ attack(6); } else { attack(3); },Pea Gun,COUNTDOWN,4,YELLOW,,,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Snapdragon,Do [sword]3 damage[;]|on 6[;] gain [mana]2 mana,1,attack(3); if(d == 6) { inflictself(MANA|2); sfxdamage(target|3);  sfx(~_mana~|~~|0.2); } else { sfxdamage(target|3); },,NORMAL,,RED,change_power,change_power,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,if(d == 6) { inflictself(MANA|2); sfx(~_mana~|~~|0.2); }
Snapdragon_upgraded,Do [sword]3 damage[;]|on even[;] gain [mana]2 mana,1,attack(3); if(d % 2 == 0) { inflictself(MANA|2); sfxdamage(target|3);  sfx(~_mana~|~~|0.2); } else { sfxdamage(target|3); },,NORMAL,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,if(d % 2 == 0) { inflictself(MANA|2); sfx(~_mana~|~~|0.2); }
Snapdragon_downgraded,Do [sword]3 damage[;]|on 3[;] gain [mana]2 mana,1,attack(3); if(d == 3) { inflictself(MANA|2); sfxdamage(target|3);  sfx(~_mana~|~~|0.2); } else { sfxdamage(target|3); },,MAX3,,RED,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,if(d == 3) { inflictself(MANA|2); sfx(~_mana~|~~|0.2); }
Fruit Bowl,Do [sword]1 damage[;] reroll dice|(Cost [mana]1[]: return two dice),1,if(getstatusself(MANA) > 0) { removestatusself(MANA|1); givedice([rand([1|2|3|4|5|6])|rand([1|2|3|4|5|6])]); } else { givedice(); } attack(1);,,NORMAL,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,excludefromrandomlists,1,,,,,,,,,,,if(getstatusself(MANA) > 0) { removestatusself(MANA|1); givedice([rand([1|2|3|4|5|6])|rand([1|2|3|4|5|6])]); } else { givedice(); }
Fruit Bowl_upgraded,Do [sword]1 damage[;] reroll dice|(Cost [mana]1[]: return two dice)|[gray](Reuseable),1,if(getstatusself(MANA) > 0) { removestatusself(MANA|1); givedice([rand([1|2|3|4|5|6])|rand([1|2|3|4|5|6])]); } else { givedice(); } attack(1);,,NORMAL,,BRIGHTCYAN,,,,,2,NO,NO,excludefromrandomlists,,,,,,,,,,,,if(getstatusself(MANA) > 0) { removestatusself(MANA|1); givedice([rand([1|2|3|4|5|6])|rand([1|2|3|4|5|6])]); } else { givedice(); }
Fruit Bowl_downgraded,Do [sword]1 damage,1,attack(1);,,NORMAL,,BRIGHTCYAN,,,,,0,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Daffodil,Dice value -1|(At start of turn: get [mana]1),1,if(d >= 2) givedice(d - 1);,,MIN4,,YELLOW,change_power,decreaserange,,,0,YES,NO,excludefromrandomlists,1,,,,e.animate(~flashandshake~); inflictself(MANA|1);,,,,,,,
Daffodil_upgraded,Dice value -1|(At start of turn: get [mana]1),1,if(d >= 2) givedice(d - 1);,,MIN2,,YELLOW,,,,,0,YES,NO,excludefromrandomlists,,,,,e.animate(~flashandshake~); inflictself(MANA|1);,,,,,,,
Dagger,Do [sword]<d6> damage|[gray](Reuseable),1,attack(d);,Steal,MAX3,,RED,add1,complicate,,,-1,NO,NO,excludefromrandomlists,,,,,,,,,,,,
Lockpick,Split a dice in two,1,givedice(split(d)| ~splitdice~);,Steal,NORMAL,,GREEN,change_power,change_function,,,0,YES,NO,excludefromrandomlists,1,,,,,,,,,,,
Lockpick_downgraded,Split value in two,1,givedice(d / 2);,Steal,NORMAL,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Lockpick_upgraded,Split a dice in two|On six[;] split into three,1,if(d==6){ givedice(split(d| 3)| ~splitdice~); } else { givedice(split(d)| ~splitdice~); },Steal,NORMAL,,GREEN,,,,,0,YES,NO,excludefromrandomlists,,,,,,,,,,,,
Sword,Do [sword]<d6> damage,2,attack(d);,Plasma Gun,NORMAL,,RED,add1,decreaserange,,,0,NO,NO,,,,,,,,,,,,,
[END MISC USED IN MOD],,1,,,,,,,,,,,,,internal|excludefromrandomlists,,,,,,,,,,,,
[BEGIN REFERENCE STUFF],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
Gatling Pea,Do [sword]2 damage[;] roll a 1|,1,attack(2); sfxdamage(target[;]2); givedice(1);,Pea Gun,COUNTDOWN,3,RED,change_power,change_power,,,-1,NO,NO,rs,,,,,,,,,,,,
Gatling Pea_upgraded,[sword]2 damage[;] return excess|,1,var dice = self.getvar(~dice~); attack(2); sfxdamage(target[;]2); if(dice > 0) { givedice(dice); };,Pea Gun,COUNTDOWN,3,RED,,,,,-1,NO,NO,rs,,,,,,,self.setvar(~dice~[;]e.dicehistory[e.dicehistory.length-1].basevalue - e.remainingcountdown); trace(~excess: ~ + self.getvar(~dice~) + ~ cd: ~ + e.remainingcountdown);,,,,,
Gatling Pea_downgraded,Do [sword]2 damage|,1,attack(2); sfxdamage(target[;]2);,Pea Gun,COUNTDOWN,3,RED,,,,,-1,NO,NO,rs,,,,,,,,,,,,
Bloody Drill,Do [sword]<d6> damage[;] drain|[heart]1 hp per turn for <d6> turns,2,attack(d); sfxdamage(target[;]d); for (jinxnum in 1...d+1) { jinx(~Bloody Drill~[;]~enemy leeches [heart]%VAR% health~[;]~Enemy leeches [heart]%VAR% health~[;]~drain(%VAR%); sfx(\~_drain\~)~[;]target[;]self[;]jinxnum[;]1); }; sfx(~_thinghappens~);,Blood Sip,MAX4,,RED,change_power,change_power,,,0,NO,NO,rs,,,,,,,,,,,,
Bloody Drill_upgraded,Do [sword]<d6> damage[;] drain|[heart]2 hp per turn for <d6> turns,2,attack(d); sfxdamage(target[;]d); for (jinxnum in 1...d+1) { jinx(~Bloody Drill~[;]~enemy leeches [heart]%VAR% health~[;]~Enemy leeches [heart]%VAR% health~[;]~drain(%VAR%); sfx(\~_drain\~)~[;]target[;]self[;]jinxnum[;]1); }; sfx(~_thinghappens~);,Blood Sip,MAX2,,RED,,,,,0,NO,NO,rs,,,,,,,,,,,,
Bloody Drill_downgraded,Do [sword]<d6> damage,2,attack(d); sfxdamage(target[;]d);,Blood Sip,NORMAL,,RED,,,,,0,NO,NO,rs,,,,,,,,,,,,
Frosty Bufu,Inflict [ice]2 freeze|On double 3: [ice]2x<slotdoubles> dmg,1,inflict(ICE[;]2); if(d == 3) { attack(d*2[;]ICE); sfxdamage(target[;]d*2); } sfx(~_ice~);,Arctic Storm,DOUBLES|DOUBLES,,BRIGHTCYAN,change_power,change_power,,,0,NO,NO,rs,1,,,,,,,,,,,
Frosty Bufu_upgraded,Inflict [ice]2 freeze|On double odd: [ice]2x<slotdoubles> dmg,1,inflict(ICE[;]2); if(d % 2 == 1) { attack(d*2[;]ICE); sfxdamage(target[;]d*2); } sfx(~_ice~);,Arctic Storm,DOUBLES|DOUBLES,,BRIGHTCYAN,,,,,0,NO,NO,rs,,,,,,,,,,,,
Frosty Bufu_downgraded,Do [ice]6 damage,1,attack(6[;]ICE); sfxdamage(target[;]6);,Arctic Storm,REQUIRE3|REQUIRE3,,BRIGHTCYAN,,,,,0,NO,NO,rs,,,,,,,,,,,,
Burning Agi,Inflict [fire]2 burn|On double 3: [fire]2x<slotdoubles> dmg,1,inflict(FIRE[;]2); if(d == 3) { attack(d*2[;]FIRE); sfxdamage(target[;]d*2); } sfx(~_fire~);,Hellfire,DOUBLES|DOUBLES,,RED,change_power,change_power,,,0,NO,NO,rs,1,,,,,,,,,,,
Burning Agi_upgraded,Inflict [fire]2 burn|On double odd: [fire]2x<slotdoubles> dmg,1,inflict(FIRE[;]2); if(d % 2 == 1) { attack(d*2[;]FIRE); sfxdamage(target[;]d*2); } sfx(~_fire~);,Hellfire,DOUBLES|DOUBLES,,RED,,,,,0,NO,NO,rs,,,,,,,,,,,,
Burning Agi_downgraded,Do [fire]6 damage,1,attack(6[;]FIRE); sfxdamage(target[;]6);,Hellfire,REQUIRE3|REQUIRE3,,RED,,,,,0,NO,NO,rs,,,,,,,,,,,,
Sandbag,[weaken]<d6> dmg[;] inflict [weaken]1 weaken|On 3[;] inflict [weaken]1 more,1,attack(d[;]WEAKEN); inflict(WEAKEN); if(d == 3) { inflict(WEAKEN); }; sfx(~_weaken~);,Burrower,MAX3,,ORANGE,change_power,change_power,,,0,NO,NO,rs,,,,,,,,,,,,
Sandbag_upgraded,[weaken]<d6> dmg[;] inflict [weaken]1 weaken|On 5[;] inflict [weaken]1 more,1,attack(d[;]WEAKEN); inflict(WEAKEN); if(d == 5) { inflict(WEAKEN); }; sfx(~_weaken~);,Burrower,MAX5,,ORANGE,,,,,0,NO,NO,rs,,,,,,,,,,,,
Sandbag_downgraded,Do [weaken]<d6> damage[;]|inflict [weaken]1 weaken,1,attack(d[;]WEAKEN); inflict(WEAKEN); sfx(~_weaken~);,Burrower,MAX3,,ORANGE,,,,,0,NO,NO,rs,,,,,,,,,,,,
Quake Sigma,Do [sword]<d6> damage[;]|+[curse]1 curse,1,attack(d); sfxdamage(target[;]d); inflict(CURSE); sfx(~_curse~);,Dramatic Pause,MAX3|MAX3,,PURPLE,change_power,decreaserange,,,0,NO,NO,rs,1,,,,,,,,,,,
Quake Sigma_upgraded,Do [sword]<d6> damage[;]|+[curse]1 curse,1,attack(d); sfxdamage(target[;]d); inflict(CURSE); sfx(~_curse~);,Dramatic Pause,MAX4|MAX4,,PURPLE,,,,,0,NO,NO,rs,,,,,,,,,,,,
Dazzler,Inflict [shock]<d6> shock[;]|reroll the dice,2,inflict(SHOCK[;]d); sfx(~_shock~); givedice(rand([1[;]2[;]3[;]4[;]5[;]6]));,Zap,MAX3,,YELLOW,change_power,decreaserange,,,0,NO,NO,rs,,,,,,,,,,,,
Dazzler_upgraded,Inflict [shock]<d6> shock[;]|reroll with higher value,2,inflict(SHOCK[;]d); sfx(~_shock~); var finalv = []; for(dicev in (d+1)...7) { finalv.push(dicev); }; givedice(rand(finalv));,Zap,MAX3,,YELLOW,,,,,0,NO,NO,rs,,,,,,,,,,,,
Shovel Blade,Do [sword]<d6> damage[;]|on 1 or 4[;] inflict [weaken]1|weaken,2,attack(d); sfxdamage(target[;]d); if(d == 5 # d == 2) { inflict(WEAKEN); sfx(~_weaken~); };,Shuriken,MAX4|FREE1,,ORANGE,change_power,change_power,weaken,,0,NO,NO,rs,,,,,,,,,,,,
Shovel Blade_upgraded,Do [sword]<d6> damage[;]|on 1 or 6[;] inflict [weaken]1|weaken,2,attack(d); sfxdamage(target[;]d); if(d == 7 # d == 2) { inflict(WEAKEN); sfx(~_weaken~); };,Shuriken,NORMAL|FREE1,,ORANGE,,,,,0,NO,NO,rs,,,,,,,,,,,,
Shovel Blade_downgraded,Do [sword]<d6> damage[;]|on 2 or 4[;] inflict [weaken]1|weaken,2,attack(d); sfxdamage(target[;]d); if(d == 2 # d == 4) { inflict(WEAKEN); sfx(~_weaken~); };,Shuriken,MAX2|MAX2,,ORANGE,,,,,0,NO,NO,rs,,,,,,,,,,,,
The Monarch,Do [sword]2 damage 3-10 times|[80%][gray]The deadly sting of the monarch!,1,var monarchrage = rand([3[;]4[;]5[;]6[;]7[;]8[;]9[;]10]); for(i in 0...monarchrage){ attack(2); } sfxdamage(target[;]2*monarchrage); self.textparticle(monarchrage + ~ hits!~);,Plasma Gun,COUNTDOWN,16,RED,change_power,change_power,,,0,NO,NO,rs,,,,,,,,,,,,
The Monarch_upgraded,Do [sword]2 damage 5-10 times|[80%][gray]The deadly sting of the monarch!,1,var monarchrage = rand([5[;]6[;]7[;]8[;]9[;]10]); for(i in 0...monarchrage){ attack(2); } sfxdamage(target[;]2*monarchrage); self.textparticle(monarchrage + ~ hits!~);,Plasma Gun,COUNTDOWN,16,RED,change_power,change_power,,,0,NO,NO,rs,,,,,,,,,,,,
The Monarch_downgraded,Do [sword]2 damage 3-6 times|[80%][gray]The deadly sting of the monarch!,1,var monarchrage = rand([3[;]4[;]5[;]6]); for(i in 0...monarchrage){ attack(2); } sfxdamage(target[;]2*monarchrage); self.textparticle(monarchrage + ~ hits!~);,Plasma Gun,COUNTDOWN,16,RED,change_power,change_power,,,0,NO,NO,rs,,,,,,,,,,,,
Lucky Punch,Do [sword]7 damage[;]|40% chance to do double,1,var odds = 40; if(getstatusself(~luck~) > 0){ odds += 40; } if(getstatusself(~luck+~) > 0){ odds = 100; }; if(chance(odds)) { attack(14); sfxdamage(target[;]14); self.textparticle(~Success!~); } else { attack(7); sfxdamage(target[;]7); };,Power Up,NORMAL|NORMAL,7,PINK,change_power,change_power,,,0,NO,NO,rs,1,,,,,,,,,,,
Lucky Punch_upgraded,Do [sword]9 damage[;]|40% chance to do double,1,var odds = 40; if(getstatusself(~luck~) > 0){ odds += 40; } if(getstatusself(~luck+~) > 0){ odds = 100; }; if(chance(odds)) { attack(18); sfxdamage(target[;]18); self.textparticle(~Success!~); } else { attack(9); sfxdamage(target[;]9); };,Power Up,NORMAL|NORMAL,9,PINK,,,,,0,NO,NO,rs,,,,,,,,,,,,
Lucky Punch_downgraded,Do [sword]7 damage,1,attack(7); sfxdamage(target[;]7);,Power Up,NORMAL|NORMAL,7,PINK,,,,,0,NO,NO,rs,,,,,,,,,,,,
Ukulele,Do [shock]<d6> damage[;]|on 5[;] inflict [shock]1 shock|50% chance to [shock]shock,2,var odds = 50; if(getstatusself(~luck~) > 0){ odds += 50; } if(getstatusself(~luck+~) > 0){ odds = 100; }; attack(d[;]SHOCK); sfxdamage(target[;]d); if(d == 5) { inflict(SHOCK); sfx(~_shock~); }; if(chance(odds)) { inflict(SHOCK); sfx(~_shock~); };,Static Shock,ODD,,YELLOW,change_power,change_power,,,0,NO,NO,rs,,,,,,,,,,,,
Ukulele_downgraded,Do [shock]<d6> damage|50% chance to [shock]shock,2,var odds = 50; if(getstatusself(~luck~) > 0){ odds += 50; } if(getstatusself(~luck+~) > 0){ odds = 100; }; attack(d[;]SHOCK); sfxdamage(target[;]d); if(chance(odds)) { inflict(SHOCK); sfx(~_shock~); };,Static Shock,ODD,,YELLOW,,,,,0,NO,NO,rs,,,,,,,,,,,,
Ukulele_upgraded,Do [shock]<d6> damage[;]|on 6[;] inflict [shock]1 shock|50% chance to [shock]shock,2,var odds = 50; if(getstatusself(~luck~) > 0){ odds += 50; } if(getstatusself(~luck+~) > 0){ odds = 100; }; attack(d[;]SHOCK); sfxdamage(target[;]d); if(d == 6) { inflict(SHOCK); sfx(~_shock~); }; if(chance(odds)) { inflict(SHOCK); sfx(~_shock~); };,Static Shock,NORMAL,,YELLOW,,,,,0,NO,NO,rs,,,,,,,,,,,,
[END REFERENCE STUFF],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
[BEGIN GRABBAG],,1,,,,,,,,,,0,NO,NO,internal|excludefromrandomlists,,,,,,,,,,,,
Brace,Gain [shield]2 shield[;]|on 4[;] gain [reduce]1 reduce,1,inflictself(SHIELD[;]2); if(d==4){ inflictself(REDUCE); } sfx(~_shield~);,Barricade,MAX4,,ORANGE,change_requirements,change_power,,none,0,YES,NO,gb,,,,,,,,,,,,
Brace_upgraded,Gain [shield]2 shield[;]|on even[;] gain [reduce]1 reduce,1,inflictself(SHIELD[;]2); if(d%2 == 0){ inflictself(REDUCE); } sfx(~_shield~);,Barricade,MAX4,,ORANGE,,,,none,0,YES,NO,gb,,,,,,,,,,,,
Brace_downgraded,Gain [shield]2 shield,1,inflictself(SHIELD[;]2); sfx(~_shield~);,Barricade,MAX4,,ORANGE,,,,none,0,YES,NO,gb,,,,,,,,,,,,
Electric Arc,[shock]2 damage to everyone|Return the dice,1,attack(2[;]SHOCK); attackself(2[;]SHOCK); sfxdamage(target[;]2); sfxdamage(self[;]2); sfx(~_shock~); givedice(d);,Static Shock,NORMAL,,YELLOW,change_power,change_power,,none,0,NO,NO,gb,,,,,,,,,,,,
Electric Arc_upgraded,[shock]2 damage to everyone|Dice value +1,1,attack(2[;]SHOCK); attackself(2[;]SHOCK); sfxdamage(target[;]2); sfxdamage(self[;]2); sfx(~_shock~); givedice(d+1);,Static Shock,NORMAL,,YELLOW,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Electric Arc_downgraded,[shock]1 damage to everyone|Return the dice,1,attack(1[;]SHOCK); attackself(1[;]SHOCK); sfxdamage(target[;]1); sfxdamage(self[;]1); sfx(~_shock~); givedice(d);,Static Shock,NORMAL,,YELLOW,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Matchbook,Burn [fire]<d6> dice,1,inflict(FIRE[;]d); sfx(~_fire~);,Hellfire,MAX3,,RED,change_power,change_power,,none,0,NO,NO,gb,1,,,,,,,,,,,
Matchbook_upgraded,Burn [fire]<d6> dice|Do [fire]2 damage,1,inflict(FIRE[;]d); sfx(~_fire~); attack(2[;]FIRE); sfxdamage(target[;]d);,Hellfire,MAX3,,RED,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Matchbook_downgraded,Burn a dice,1,inflict(FIRE); sfx(~_fire~);,Hellfire,MAX3,,RED,,,,none,0,NO,NO,gb,,,,,,,,,,,,
Ice Tray,Freeze [ice]<d6> dice,1,inflict(ICE[;]d); sfx(~_ice~);,Arctic Storm,MAX3,,BRIGHTCYAN,change_power,change_power,ice,none,0,NO,NO,gb,1,,,,,,,,,,,
Ice Tray_upgraded,Freeze [ice]<d6> dice|Do [ice]2 damage,1,inflict(ICE[;]d); sfx(~_ice~); attack(2[;]ICE); sfxdamage(target[;]2);,Arctic Storm,MAX3,,BRIGHTCYAN,,,,none,0,NO,NO,gb,,,,,,,,,,,,
